<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.02	17:00:00	3337.48	3343.52	3333.99	3343.01	9499	0	7
2025.07.02	18:00:00	3343.00	3343.78	3338.74	3341.01	7856	0	7
2025.07.02	19:00:00	3341.03	3349.24	3340.96	3348.66	6557	0	7
2025.07.02	20:00:00	3348.62	3350.49	3347.41	3349.70	4569	0	7
2025.07.02	21:00:00	3349.64	3355.15	3348.56	3354.90	3853	0	7
2025.07.02	22:00:00	3354.99	3359.71	3354.60	3358.18	5671	0	7
2025.07.02	23:00:00	3358.30	3360.08	3355.34	3357.46	2012	0	7
2025.07.03	01:00:00	3356.79	3365.73	3356.79	3361.95	3099	0	8
2025.07.03	02:00:00	3361.95	3362.26	3348.75	3349.36	5572	0	8
2025.07.03	03:00:00	3349.56	3349.86	3343.59	3344.75	5241	0	8
2025.07.03	04:00:00	3344.75	3348.29	3341.99	3346.06	5767	0	8
2025.07.03	05:00:00	3346.12	3351.45	3345.81	3351.02	4912	0	8
2025.07.03	06:00:00	3351.05	3351.46	3345.50	3347.51	3557	0	8
2025.07.03	07:00:00	3347.50	3351.71	3347.43	3350.71	2949	0	7
2025.07.03	08:00:00	3350.75	3360.37	3350.14	3359.38	5762	0	7
2025.07.03	09:00:00	3359.35	3363.74	3356.68	3361.83	6608	0	7
2025.07.03	10:00:00	3361.74	3363.05	3352.56	3353.09	5860	0	7
2025.07.03	11:00:00	3353.13	3358.33	3351.67	3356.16	4809	0	7
2025.07.03	12:00:00	3355.98	3356.30	3343.89	3345.72	6559	0	7
2025.07.03	13:00:00	3345.70	3355.45	3344.80	3353.18	5076	0	7
2025.07.03	14:00:00	3353.19	3353.77	3343.12	3346.04	6315	0	7
2025.07.03	15:00:00	3345.84	3352.30	3311.60	3324.51	15917	0	7
2025.07.03	16:00:00	3324.49	3338.49	3322.14	3332.21	15494	0	7
2025.07.03	17:00:00	3332.19	3334.70	3323.50	3324.61	12337	0	7
2025.07.03	18:00:00	3324.72	3331.44	3323.08	3328.02	8624	0	7
2025.07.03	19:00:00	3328.15	3334.67	3325.71	3333.96	6009	0	7
2025.07.03	20:00:00	3333.92	3334.87	3328.90	3329.13	3349	0	7
2025.07.03	21:00:00	3329.06	3330.21	3327.95	3329.09	1563	0	7
2025.07.03	22:00:00	3329.07	3329.56	3327.02	3328.77	1639	0	7
2025.07.03	23:00:00	3328.78	3329.00	3324.95	3325.58	1082	0	7
2025.07.04	01:00:00	3323.35	3329.64	3323.35	3329.10	1532	0	8
2025.07.04	02:00:00	3329.03	3332.03	3328.43	3330.88	2834	0	8
2025.07.04	03:00:00	3330.85	3331.16	3325.86	3328.98	3345	0	8
2025.07.04	04:00:00	3328.88	3334.34	3326.53	3330.09	4843	0	8
2025.07.04	05:00:00	3329.90	3332.37	3327.19	3327.29	4004	0	8
2025.07.04	06:00:00	3327.27	3338.87	3326.17	3338.31	4571	0	8
2025.07.04	07:00:00	3338.28	3342.23	3337.98	3340.86	3788	0	8
2025.07.04	08:00:00	3340.96	3342.25	3338.51	3339.58	3665	0	8
2025.07.04	09:00:00	3339.62	3345.10	3339.30	3342.60	6195	0	7
2025.07.04	10:00:00	3342.61	3343.73	3336.41	3342.93	5920	0	7
2025.07.04	11:00:00	3342.92	3344.19	3340.88	3342.86	4668	0	7
2025.07.04	12:00:00	3342.85	3343.08	3333.00	3334.56	5180	0	7
2025.07.04	13:00:00	3334.55	3338.12	3331.55	3336.87	4494	0	7
2025.07.04	14:00:00	3336.86	3337.89	3334.51	3334.73	3641	0	7
2025.07.04	15:00:00	3334.64	3337.92	3331.45	3333.94	5564	0	7
2025.07.04	16:00:00	3333.87	3337.99	3332.24	3333.87	5886	0	7
2025.07.04	17:00:00	3333.77	3334.22	3330.90	3333.27	5161	0	7
2025.07.04	18:00:00	3333.35	3334.02	3330.84	3332.45	2918	0	7
2025.07.04	19:00:00	3332.43	3335.86	3332.30	3335.53	1568	0	7
2025.07.07	01:00:00	3334.28	3342.80	3332.48	3333.54	3672	0	8
2025.07.07	02:00:00	3333.69	3334.58	3326.09	3328.86	4057	0	8
2025.07.07	03:00:00	3328.80	3329.73	3321.73	3326.50	6533	0	8
2025.07.07	04:00:00	3326.48	3327.67	3306.70	3316.62	10823	0	8
2025.07.07	05:00:00	3316.74	3317.74	3306.05	3308.90	6745	0	8
2025.07.07	06:00:00	3308.86	3315.26	3307.16	3310.94	6287	0	8
2025.07.07	07:00:00	3310.91	3312.32	3305.32	3307.83	6064	0	8
2025.07.07	08:00:00	3307.89	3315.24	3307.11	3313.36	6979	0	8
2025.07.07	09:00:00	3313.25	3315.25	3308.36	3310.03	7499	0	7
2025.07.07	10:00:00	3309.87	3313.30	3300.69	3302.24	7095	0	7
2025.07.07	11:00:00	3302.23	3312.78	3301.23	3310.27	7268	0	7
2025.07.07	12:00:00	3310.07	3311.97	3306.19	3309.03	6526	0	7
2025.07.07	13:00:00	3309.04	3310.70	3296.48	3302.07	8029	0	7
2025.07.07	14:00:00	3302.17	3307.55	3299.79	3301.90	9519	0	7
2025.07.07	15:00:00	3301.84	3312.72	3300.57	3309.60	11167	0	7
2025.07.07	16:00:00	3309.57	3317.14	3306.20	3316.49	11940	0	7
2025.07.07	17:00:00	3316.58	3321.35	3313.29	3318.00	10174	0	7
2025.07.07	18:00:00	3318.01	3321.98	3316.14	3320.88	5983	0	7
2025.07.07	19:00:00	3320.87	3328.09	3320.13	3327.45	9057	0	7
2025.07.07	20:00:00	3327.47	3335.87	3327.44	3332.02	8349	0	7
2025.07.07	21:00:00	3332.03	3335.78	3328.59	3334.41	5501	0	7
2025.07.07	22:00:00	3334.44	3340.36	3334.37	3337.01	5118	0	7
2025.07.07	23:00:00	3337.10	3337.63	3335.35	3336.77	2291	0	7
2025.07.08	01:00:00	3337.36	3345.87	3337.36	3339.84	3035	0	8
2025.07.08	02:00:00	3339.84	3340.18	3333.86	3334.57	3046	0	8
2025.07.08	03:00:00	3334.63	3337.27	3330.96	3334.23	5889	0	8
2025.07.08	04:00:00	3334.25	3337.01	3329.69	3334.75	7396	0	8
2025.07.08	05:00:00	3334.81	3338.06	3332.81	3334.47	5450	0	8
2025.07.08	06:00:00	3334.39	3335.53	3329.67	3331.53	3614	0	8
2025.07.08	07:00:00	3331.47	3332.77	3327.39	3329.64	3221	0	8
2025.07.08	08:00:00	3329.61	3336.57	3329.55	3334.11	4716	0	8
2025.07.08	09:00:00	3334.11	3336.05	3330.78	3335.78	4620	0	7
2025.07.08	10:00:00	3335.83	3339.54	3330.57	3334.00	5615	0	7
2025.07.08	11:00:00	3333.97	3333.97	3323.36	3323.68	7814	0	7
2025.07.08	12:00:00	3323.70	3326.77	3321.16	3322.10	5199	0	7
2025.07.08	13:00:00	3322.20	3327.07	3320.52	3324.71	4048	0	7
2025.07.08	14:00:00	3324.75	3327.54	3320.06	3325.04	5384	0	7
2025.07.08	15:00:00	3325.07	3329.88	3324.68	3328.18	6846	0	7
2025.07.08	16:00:00	3328.24	3328.67	3314.80	3315.27	12233	0	7
2025.07.08	17:00:00	3315.16	3315.85	3294.44	3296.62	14367	0	7
2025.07.08	18:00:00	3296.72	3300.33	3287.18	3298.20	12234	0	7
2025.07.08	19:00:00	3298.19	3301.55	3295.92	3300.43	9041	0	7
2025.07.08	20:00:00	3300.37	3310.39	3299.37	3306.42	11825	0	7
2025.07.08	21:00:00	3306.41	3308.20	3300.66	3305.41	6461	0	7
2025.07.08	22:00:00	3305.50	3306.15	3302.43	3302.94	4915	0	7
2025.07.08	23:00:00	3302.93	3303.78	3299.17	3301.31	2262	0	7
2025.07.09	01:00:00	3301.56	3304.06	3300.39	3301.58	2659	0	8
2025.07.09	02:00:00	3301.63	3303.95	3297.28	3302.29	3479	0	8
2025.07.09	03:00:00	3302.41	3308.06	3301.84	3307.06	4065	0	8
2025.07.09	04:00:00	3307.01	3307.25	3299.29	3301.82	7039	0	8
2025.07.09	05:00:00	3301.77	3303.00	3286.71	3288.57	7377	0	8
2025.07.09	06:00:00	3288.46	3294.76	3285.01	3293.37	6012	0	8
2025.07.09	07:00:00	3293.57	3296.42	3291.25	3294.00	3204	0	8
2025.07.09	08:00:00	3294.01	3297.88	3289.04	3289.43	5314	0	8
2025.07.09	09:00:00	3289.44	3292.82	3285.64	3292.39	6465	0	7
2025.07.09	10:00:00	3292.38	3296.02	3288.33	3291.88	6690	0	7
2025.07.09	11:00:00	3291.86	3292.66	3282.68	3285.05	6803	0	7
2025.07.09	12:00:00	3285.01	3290.49	3284.45	3289.22	4372	0	7
2025.07.09	13:00:00	3289.06	3295.90	3288.30	3295.56	4033	0	7
2025.07.09	14:00:00	3295.55	3296.04	3283.24	3284.96	5309	0	7
2025.07.09	15:00:00	3284.97	3297.58	3284.97	3296.48	7923	0	7
2025.07.09	16:00:00	3296.49	3305.26	3291.92	3300.31	11854	0	7
2025.07.09	17:00:00	3300.30	3312.95	3299.80	3312.37	10844	0	7
2025.07.09	18:00:00	3312.44	3312.93	3306.39	3309.71	7209	0	7
2025.07.09	19:00:00	3309.64	3313.32	3307.96	3311.90	4614	0	7
2025.07.09	20:00:00	3311.77	3314.70	3308.20	3309.20	5502	0	7
2025.07.09	21:00:00	3309.20	3313.77	3308.08	3311.46	4965	0	7
2025.07.09	22:00:00	3311.48	3316.87	3311.01	3315.66	4933	0	7
2025.07.09	23:00:00	3315.68	3315.87	3311.55	3313.38	2008	0	7
2025.07.10	01:00:00	3313.46	3321.18	3312.76	3319.58	2235	0	11
2025.07.10	02:00:00	3319.48	3319.73	3315.75	3317.60	2719	0	11
2025.07.10	03:00:00	3317.65	3321.96	3316.68	3317.71	4765	0	11
2025.07.10	04:00:00	3317.51	3326.30	3316.45	3322.21	5925	0	11
2025.07.10	05:00:00	3322.15	3323.59	3318.21	3319.21	3493	0	11
2025.07.10	06:00:00	3319.18	3320.19	3315.42	3315.73	3444	0	11
2025.07.10	07:00:00	3315.71	3322.54	3314.85	3322.21	2585	0	11
2025.07.10	08:00:00	3322.22	3325.05	3320.61	3321.15	3950	0	11
2025.07.10	09:00:00	3321.16	3328.38	3320.91	3325.29	4987	0	7
2025.07.10	10:00:00	3325.27	3329.49	3319.94	3321.13	5107	0	7
2025.07.10	11:00:00	3321.18	3330.14	3320.03	3328.66	3887	0	7
2025.07.10	12:00:00	3328.69	3330.31	3323.28	3326.48	4519	0	7
2025.07.10	13:00:00	3326.53	3328.77	3322.30	3325.28	4974	0	7
2025.07.10	14:00:00	3325.27	3330.24	3318.33	3320.45	7316	0	7
2025.07.10	15:00:00	3320.50	3326.08	3318.00	3323.82	8056	0	7
2025.07.10	16:00:00	3323.79	3329.44	3312.02	3312.87	12739	0	7
2025.07.10	17:00:00	3312.79	3321.67	3310.11	3314.96	12108	0	7
2025.07.10	18:00:00	3314.94	3321.57	3314.63	3319.67	6796	0	7
2025.07.10	19:00:00	3319.66	3319.96	3312.18	3315.11	6041	0	7
2025.07.10	20:00:00	3315.12	3318.63	3314.73	3317.35	5003	0	7
2025.07.10	21:00:00	3317.31	3321.91	3316.48	3321.50	4482	0	7
2025.07.10	22:00:00	3321.59	3325.99	3321.44	3324.91	5713	0	7
2025.07.10	23:00:00	3324.89	3325.35	3323.30	3323.70	1686	0	7
2025.07.11	01:00:00	3324.08	3326.40	3321.87	3323.43	2998	0	11
2025.07.11	02:00:00	3323.42	3326.39	3323.06	3323.77	1913	0	11
2025.07.11	03:00:00	3323.70	3336.18	3323.55	3330.69	6970	0	11
2025.07.11	04:00:00	3330.65	3331.58	3325.29	3329.60	7877	0	11
2025.07.11	05:00:00	3329.57	3335.11	3327.01	3332.44	5091	0	11
2025.07.11	06:00:00	3332.45	3336.03	3332.18	3333.72	3558	0	11
2025.07.11	07:00:00	3333.66	3335.36	3329.63	3332.02	3088	0	11
2025.07.11	08:00:00	3331.98	3341.69	3331.96	3334.15	7701	0	11
2025.07.11	09:00:00	3334.16	3343.93	3332.15	3332.54	7880	0	7
2025.07.11	10:00:00	3332.39	3342.26	3331.17	3342.01	7358	0	7
2025.07.11	11:00:00	3341.99	3343.81	3332.94	3333.11	7670	0	7
2025.07.11	12:00:00	3333.14	3340.01	3332.84	3339.47	5658	0	7
2025.07.11	13:00:00	3339.57	3348.29	3339.57	3345.00	6107	0	7
2025.07.11	14:00:00	3345.25	3350.28	3342.11	3347.49	6639	0	7
2025.07.11	15:00:00	3347.51	3357.24	3344.24	3355.21	10558	0	7
2025.07.11	16:00:00	3355.22	3359.25	3350.16	3351.89	13987	0	7
2025.07.11	17:00:00	3352.01	3363.69	3350.36	3361.26	12678	0	7
2025.07.11	18:00:00	3361.28	3368.78	3357.00	3358.99	10863	0	7
2025.07.11	19:00:00	3359.01	3359.78	3352.87	3353.88	7665	0	7
2025.07.11	20:00:00	3353.68	3354.20	3349.30	3353.39	6520	0	7
2025.07.11	21:00:00	3353.41	3358.51	3353.35	3356.14	5480	0	7
2025.07.11	22:00:00	3356.18	3359.82	3355.66	3356.31	5497	0	7
2025.07.11	23:00:00	3356.41	3358.82	3353.54	3354.99	2192	0	7
2025.07.14	01:00:00	3364.01	3371.03	3359.06	3369.34	5947	0	11
2025.07.14	02:00:00	3369.50	3374.04	3366.42	3367.80	3997	0	11
2025.07.14	03:00:00	3367.59	3373.28	3364.85	3367.60	6031	0	11
2025.07.14	04:00:00	3367.57	3370.16	3357.07	3358.71	8379	0	11
2025.07.14	05:00:00	3358.64	3359.51	3353.83	3357.36	5898	0	11
2025.07.14	06:00:00	3357.47	3359.68	3355.47	3357.00	4277	0	11
2025.07.14	07:00:00	3357.02	3361.70	3353.77	3359.78	5118	0	11
2025.07.14	08:00:00	3359.68	3360.44	3353.66	3357.60	5826	0	11
2025.07.14	09:00:00	3357.66	3369.69	3356.62	3368.95	7087	0	7
2025.07.14	10:00:00	3368.74	3374.96	3366.62	3372.02	7423	0	7
2025.07.14	11:00:00	3371.94	3372.66	3365.47	3365.98	5304	0	7
2025.07.14	12:00:00	3366.09	3370.39	3364.07	3370.25	3807	0	7
2025.07.14	13:00:00	3370.30	3374.63	3369.78	3372.05	5628	0	7
2025.07.14	14:00:00	3372.22	3373.08	3364.03	3364.24	5893	0	7
2025.07.14	15:00:00	3364.13	3366.63	3349.45	3350.06	11373	0	7
2025.07.14	16:00:00	3350.27	3359.04	3347.23	3355.29	11705	0	7
2025.07.14	17:00:00	3355.30	3356.34	3341.08	3343.11	13056	0	7
2025.07.14	18:00:00	3343.30	3349.67	3342.49	3345.09	9376	0	7
2025.07.14	19:00:00	3345.13	3349.23	3343.13	3347.78	7566	0	7
2025.07.14	20:00:00	3347.79	3351.78	3347.41	3351.04	6051	0	7
2025.07.14	21:00:00	3351.06	3351.22	3347.95	3348.99	4802	0	7
2025.07.14	22:00:00	3349.03	3350.56	3343.19	3344.16	7174	0	7
2025.07.14	23:00:00	3344.23	3345.63	3341.03	3343.12	2714	0	7
2025.07.15	01:00:00	3342.91	3345.82	3341.31	3345.82	1556	0	11
2025.07.15	02:00:00	3345.74	3346.58	3343.99	3345.32	2043	0	11
2025.07.15	03:00:00	3345.28	3349.35	3344.80	3347.71	3137	0	11
2025.07.15	04:00:00	3347.70	3350.63	3346.08	3346.53	4291	0	11
2025.07.15	05:00:00	3346.54	3352.07	3345.87	3350.96	4361	0	11
2025.07.15	06:00:00	3350.91	3358.32	3350.78	3357.93	4477	0	11
2025.07.15	07:00:00	3357.94	3361.37	3357.63	3360.19	3729	0	11
2025.07.15	08:00:00	3360.22	3365.20	3360.21	3362.20	4095	0	11
2025.07.15	09:00:00	3362.22	3364.15	3357.71	3358.22	5823	0	7
2025.07.15	10:00:00	3358.29	3365.18	3357.42	3364.32	4889	0	7
2025.07.15	11:00:00	3364.28	3365.63	3356.69	3361.07	6670	0	7
2025.07.15	12:00:00	3361.01	3364.75	3358.68	3363.46	5205	0	7
2025.07.15	13:00:00	3363.44	3366.41	3361.22	3361.38	4408	0	7
2025.07.15	14:00:00	3361.45	3362.03	3354.24	3354.89	5705	0	7
2025.07.15	15:00:00	3354.90	3360.52	3346.41	3348.93	11136	0	7
2025.07.15	16:00:00	3349.14	3352.48	3334.39	3346.59	16462	0	7
2025.07.15	17:00:00	3346.80	3352.16	3342.51	3347.97	11847	0	7
2025.07.15	18:00:00	3348.00	3349.89	3325.37	3329.00	13192	0	7
2025.07.15	19:00:00	3328.97	3330.37	3320.27	3329.33	9896	0	7
2025.07.15	20:00:00	3329.40	3331.35	3325.84	3328.17	6917	0	7
2025.07.15	21:00:00	3328.18	3331.94	3325.87	3328.85	5357	0	7
2025.07.15	22:00:00	3328.81	3331.29	3326.55	3330.45	4854	0	7
2025.07.15	23:00:00	3330.46	3331.02	3323.59	3323.59	2451	0	7
2025.07.16	01:00:00	3324.34	3327.63	3323.79	3326.61	1477	0	11
2025.07.16	02:00:00	3326.67	3331.76	3326.27	3331.09	1824	0	11
2025.07.16	03:00:00	3331.11	3332.62	3328.96	3330.47	3912	0	11
2025.07.16	04:00:00	3330.49	3335.09	3328.93	3330.93	5796	0	11
2025.07.16	05:00:00	3331.11	3331.54	3325.10	3326.20	4693	0	11
2025.07.16	06:00:00	3326.18	3335.09	3325.94	3334.37	4544	0	11
2025.07.16	07:00:00	3334.42	3338.70	3332.82	3338.36	3861	0	11
2025.07.16	08:00:00	3338.34	3339.90	3335.64	3338.19	3645	0	11
2025.07.16	09:00:00	3338.20	3342.09	3337.75	3339.25	5023	0	7
2025.07.16	10:00:00	3339.24	3340.16	3336.01	3337.90	4432	0	7
2025.07.16	11:00:00	3337.99	3342.68	3337.81	3342.02	4766	0	7
2025.07.16	12:00:00	3341.97	3343.02	3339.19	3340.04	4209	0	7
2025.07.16	13:00:00	3339.99	3340.42	3333.96	3334.98	4329	0	7
2025.07.16	14:00:00	3335.00	3340.26	3333.85	3339.32	5447	0	7
2025.07.16	15:00:00	3339.33	3340.93	3331.05	3334.65	9885	0	7
2025.07.16	16:00:00	3334.63	3339.44	3322.04	3326.87	13065	0	7
2025.07.16	17:00:00	3326.77	3342.62	3319.73	3338.12	14941	0	7
2025.07.16	18:00:00	3338.10	3377.50	3336.07	3343.75	25857	0	7
2025.07.16	19:00:00	3343.65	3355.24	3339.17	3349.12	14795	0	7
2025.07.16	20:00:00	3349.18	3357.26	3348.86	3354.84	8010	0	9
2025.07.16	21:00:00	3354.85	3357.48	3349.12	3350.34	5970	0	7
2025.07.16	22:00:00	3350.35	3350.57	3346.10	3347.15	6973	0	7
2025.07.16	23:00:00	3347.13	3349.47	3346.23	3346.57	2570	0	7
2025.07.17	01:00:00	3346.15	3352.21	3346.15	3349.64	2350	0	11
2025.07.17	02:00:00	3349.65	3350.27	3345.23	3346.48	1987	0	11
2025.07.17	03:00:00	3346.47	3347.34	3339.75	3340.77	4601	0	11
2025.07.17	04:00:00	3340.81	3344.52	3337.22	3344.06	6908	0	11
2025.07.17	05:00:00	3344.00	3344.78	3337.84	3341.40	5087	0	11
2025.07.17	06:00:00	3341.39	3342.35	3336.38	3341.52	4164	0	11
2025.07.17	07:00:00	3341.45	3344.78	3338.36	3342.70	2799	0	11
2025.07.17	08:00:00	3342.63	3342.92	3335.97	3339.41	4087	0	11
2025.07.17	09:00:00	3339.57	3339.90	3328.38	3335.44	8330	0	7
2025.07.17	10:00:00	3335.45	3336.18	3325.17	3325.81	6790	0	7
2025.07.17	11:00:00	3325.83	3332.13	3325.59	3328.80	5357	0	7
2025.07.17	12:00:00	3328.77	3332.43	3324.77	3325.66	5187	0	7
2025.07.17	13:00:00	3325.68	3331.17	3324.98	3325.86	5243	0	7
2025.07.17	14:00:00	3325.85	3328.59	3322.37	3324.25	5586	0	7
2025.07.17	15:00:00	3324.26	3328.54	3309.81	3313.08	13175	0	7
2025.07.17	16:00:00	3313.04	3321.86	3311.19	3319.13	14435	0	7
2025.07.17	17:00:00	3319.03	3335.22	3318.36	3334.18	11927	0	7
2025.07.17	18:00:00	3334.15	3338.51	3331.37	3336.77	9416	0	7
2025.07.17	19:00:00	3336.76	3339.95	3335.55	3338.86	6263	0	7
2025.07.17	20:00:00	3338.88	3341.06	3336.38	3337.46	5615	0	7
2025.07.17	21:00:00	3337.49	3338.99	3335.73	3338.59	4147	0	7
2025.07.17	22:00:00	3338.60	3340.83	3338.27	3339.81	4654	0	7
2025.07.17	23:00:00	3339.84	3340.29	3337.02	3338.71	2184	0	7
2025.07.18	01:00:00	3337.76	3343.95	3337.76	3343.29	3437	0	11
2025.07.18	02:00:00	3343.28	3343.43	3339.52	3340.25	1922	0	11
2025.07.18	03:00:00	3340.29	3341.49	3338.05	3339.92	2577	0	11
2025.07.18	04:00:00	3340.03	3343.04	3335.35	3337.73	5627	0	11
2025.07.18	05:00:00	3337.64	3344.24	3336.86	3337.78	5242	0	11
2025.07.18	06:00:00	3337.83	3338.51	3334.12	3334.66	3209	0	11
2025.07.18	07:00:00	3334.59	3337.13	3333.89	3337.13	2937	0	11
2025.07.18	08:00:00	3337.07	3340.20	3333.41	3333.51	4362	0	11
2025.07.18	09:00:00	3333.50	3342.76	3331.80	3342.06	6230	0	7
2025.07.18	10:00:00	3342.10	3350.16	3340.74	3349.94	5723	0	7
2025.07.18	11:00:00	3349.85	3350.39	3346.29	3347.56	4515	0	7
2025.07.18	12:00:00	3347.67	3354.97	3347.46	3352.43	4556	0	7
2025.07.18	13:00:00	3352.30	3352.80	3347.89	3351.46	4797	0	7
2025.07.18	14:00:00	3351.44	3357.68	3350.82	3354.44	5231	0	7
2025.07.18	15:00:00	3354.41	3361.22	3354.25	3360.01	7483	0	7
2025.07.18	16:00:00	3360.00	3360.34	3352.24	3355.55	11245	0	7
2025.07.18	17:00:00	3355.65	3359.15	3351.22	3354.74	11397	0	7
2025.07.18	18:00:00	3354.75	3356.39	3352.41	3353.69	7943	0	7
2025.07.18	19:00:00	3353.79	3357.50	3351.24	3353.66	7122	0	7
2025.07.18	20:00:00	3353.67	3353.76	3350.57	3352.24	5230	0	7
2025.07.18	21:00:00	3352.32	3353.40	3350.27	3351.37	4200	0	7
2025.07.18	22:00:00	3351.31	3352.77	3347.71	3348.31	4916	0	7
2025.07.18	23:00:00	3348.27	3351.72	3347.87	3349.24	2216	0	7
2025.07.21	01:00:00	3349.44	3350.26	3345.01	3347.82	2831	0	11
2025.07.21	02:00:00	3347.78	3349.54	3345.47	3349.17	1916	0	11
2025.07.21	03:00:00	3349.21	3354.53	3347.71	3352.30	3412	0	11
2025.07.21	04:00:00	3352.15	3358.56	3351.99	3356.47	5208	0	11
2025.07.21	05:00:00	3356.57	3357.43	3352.37	3354.18	3185	0	11
2025.07.21	06:00:00	3354.17	3356.97	3351.14	3351.32	2722	0	11
2025.07.21	07:00:00	3351.31	3358.71	3350.68	3357.79	2410	0	11
2025.07.21	08:00:00	3357.80	3369.69	3357.61	3366.63	6753	0	11
2025.07.21	09:00:00	3366.71	3370.71	3365.29	3368.34	6097	0	7
2025.07.21	10:00:00	3368.33	3370.46	3363.98	3364.77	5658	0	7
2025.07.21	11:00:00	3364.80	3366.79	3363.11	3365.97	5242	0	7
2025.07.21	12:00:00	3366.00	3366.48	3362.81	3366.15	3889	0	7
2025.07.21	13:00:00	3366.14	3368.15	3362.92	3366.18	3892	0	7
2025.07.21	14:00:00	3366.33	3375.71	3365.34	3375.45	6240	0	7
2025.07.21	15:00:00	3375.47	3388.62	3374.58	3387.20	10263	0	7
2025.07.21	16:00:00	3387.43	3395.26	3383.52	3388.54	13250	0	7
2025.07.21	17:00:00	3388.72	3401.50	3386.27	3400.38	14908	0	7
2025.07.21	18:00:00	3400.55	3400.95	3395.58	3397.97	11276	0	7
2025.07.21	19:00:00	3398.01	3399.07	3393.86	3395.66	7295	0	7
2025.07.21	20:00:00	3395.63	3395.81	3391.48	3393.34	5959	0	7
2025.07.21	21:00:00	3393.55	3395.88	3393.18	3395.42	5379	0	7
2025.07.21	22:00:00	3395.51	3399.79	3395.14	3398.90	7546	0	7
2025.07.21	23:00:00	3398.89	3399.36	3396.47	3396.54	2734	0	7
2025.07.22	01:00:00	3397.19	3400.88	3396.60	3399.36	1612	0	11
2025.07.22	02:00:00	3399.74	3402.59	3393.35	3396.60	2624	0	11
2025.07.22	03:00:00	3396.58	3397.61	3390.62	3394.37	4397	0	11
2025.07.22	04:00:00	3394.36	3395.86	3385.16	3385.99	6772	0	11
2025.07.22	05:00:00	3385.95	3392.00	3385.36	3391.59	4826	0	11
2025.07.22	06:00:00	3391.58	3393.76	3388.86	3392.65	3206	0	11
2025.07.22	07:00:00	3392.59	3392.60	3388.08	3391.08	2873	0	11
2025.07.22	08:00:00	3391.25	3391.91	3384.74	3385.55	5180	0	11
2025.07.22	09:00:00	3385.50	3388.04	3384.53	3384.78	5814	0	7
2025.07.22	10:00:00	3385.01	3387.57	3383.37	3387.57	4731	0	7
2025.07.22	11:00:00	3387.59	3390.13	3386.18	3389.02	5746	0	7
2025.07.22	12:00:00	3388.98	3390.62	3384.63	3386.21	5649	0	7
2025.07.22	13:00:00	3386.17	3388.70	3385.93	3387.13	3883	0	7
2025.07.22	14:00:00	3387.05	3391.68	3386.76	3391.37	5257	0	7
2025.07.22	15:00:00	3391.36	3407.97	3391.17	3407.62	9909	0	7
2025.07.22	16:00:00	3407.63	3420.21	3406.54	3412.46	15794	0	7
2025.07.22	17:00:00	3412.39	3427.80	3405.09	3426.42	17123	0	7
2025.07.22	18:00:00	3426.37	3430.58	3423.70	3426.52	11311	0	7
2025.07.22	19:00:00	3426.53	3432.84	3426.28	3432.22	7969	0	7
2025.07.22	20:00:00	3432.23	3433.49	3426.60	3429.38	9026	0	7
2025.07.22	21:00:00	3429.36	3431.03	3427.87	3429.71	6235	0	7
2025.07.22	22:00:00	3429.72	3432.55	3429.04	3431.60	6249	0	7
2025.07.22	23:00:00	3431.68	3432.74	3427.40	3431.06	4004	0	7
2025.07.23	01:00:00	3431.99	3433.00	3427.59	3427.96	1964	0	11
2025.07.23	02:00:00	3428.02	3433.32	3426.37	3427.49	4024	0	11
2025.07.23	03:00:00	3427.37	3438.83	3427.18	3428.76	7417	0	11
2025.07.23	04:00:00	3428.81	3430.74	3421.04	3421.13	9615	0	11
2025.07.23	05:00:00	3421.12	3424.95	3419.31	3423.12	6663	0	11
2025.07.23	06:00:00	3423.10	3428.66	3422.90	3423.03	6085	0	11
2025.07.23	07:00:00	3423.10	3425.31	3422.02	3423.63	4298	0	11
2025.07.23	08:00:00	3423.61	3423.85	3416.40	3420.41	7065	0	11
2025.07.23	09:00:00	3420.49	3425.22	3419.56	3425.13	7773	0	7
2025.07.23	10:00:00	3425.07	3429.71	3420.00	3420.71	7056	0	7
2025.07.23	11:00:00	3420.91	3428.77	3420.58	3428.47	6170	0	7
2025.07.23	12:00:00	3428.51	3433.84	3428.35	3431.19	5307	0	7
2025.07.23	13:00:00	3431.18	3431.41	3421.17	3422.81	6631	0	7
2025.07.23	14:00:00	3422.76	3429.78	3420.46	3428.23	6493	0	7
2025.07.23	15:00:00	3428.20	3429.88	3419.97	3420.03	9364	0	7
2025.07.23	16:00:00	3420.00	3420.70	3405.65	3413.42	15932	0	7
2025.07.23	17:00:00	3413.35	3419.91	3410.75	3413.53	12056	0	7
2025.07.23	18:00:00	3413.53	3415.91	3398.24	3398.24	10833	0	7
2025.07.23	19:00:00	3398.18	3398.19	3381.60	3387.50	18233	0	7
2025.07.23	20:00:00	3387.42	3394.82	3385.74	3393.26	10244	0	7
2025.07.23	21:00:00	3393.31	3395.98	3392.06	3393.64	5915	0	7
2025.07.23	22:00:00	3393.63	3395.91	3388.61	3390.08	6031	0	7
2025.07.23	23:00:00	3390.11	3390.43	3385.66	3386.78	2946	0	7
